X1,X2,Y
0.9366443410624838,-0.4883766374172068,1
-0.46373197524171295,0.786166999540863,0
-0.8394063539792624,0.5764911847173955,0
0.140741041959623,0.20947589954563692,1
0.9684685005254524,0.033760825743885885,0
0.977075116764224,-0.5321723564983244,1
1.0956938441090138,-0.5036335514851537,1
1.834940672831108,-0.15718027215915625,1
-1.0235837649302866,0.2226638385321212,0
0.06946091823923636,0.12703908773736858,1
1.0141020743583369,-0.5205991269662286,1
0.13120637198442467,0.09314008542406058,1
0.7651064167933965,-0.5559036261549234,1
0.8893165693585728,0.4719883739173041,0
1.8444704814913961,0.1775486645392752,1
0.14451618387347567,1.0262395209796389,0
0.0502867760672027,0.35980378443531774,1
0.7423279172309605,0.5531455958946306,0
0.18387484959989897,-0.09781371243538876,1
-0.9599420744390267,0.0021819456552125784,0
-0.8384684659574201,0.41646329188388254,0
-0.23964389215786744,0.9390770021605571,0
-0.27937143094217826,1.010840130929605,0
1.924771844977743,0.44956006436557794,1
1.5342153163670667,-0.3025136003212331,1
-0.5750094527584974,0.6991559993348738,0
-0.3617069272031358,1.0646093552810245,0
0.03474985399505273,0.3517527458403409,1
-0.1406341424617487,1.0053183771518461,0
-0.5065830500860024,0.9088599893698406,0
0.10730842286882243,0.09893367668605536,1
0.2642861190571081,0.9535109099286527,0
-0.4928376895040211,0.7990606495292463,0
0.9343260660723371,0.16509792931824077,0
-0.24967549396941058,0.9728067668323792,0
0.7082200523222146,0.7393556226465736,0
-0.7965828148532713,0.5372735190814597,0
0.6501985591439242,0.7168393634110836,0
0.07233677803597276,0.2391725684576113,1
1.410245333970097,-0.5038786171210711,1
1.6876543793301135,-0.19029688196790173,1
-0.7297596529105603,0.7523248318784818,0
0.07370460592331096,0.21780604541311452,1
0.33998769643315424,-0.18515837453991976,1
1.963504058453493,0.43483847038169393,1
0.8029846890104163,-0.5009963724077396,1
-0.9855753482689671,0.14331946842933438,0
0.2932517488301456,-0.1138206535965404,1
1.23303152011868,-0.5483643166795109,1
1.3190621754867349,-0.5314246084870689,1
1.4666606133046796,-0.4240796210312127,1
0.03742372392427841,0.4252864902538817,1
0.40897423398862154,0.8450791721918022,0
-0.9412887494488528,0.39832822522454997,0
-0.9367502944876839,0.4866982206646459,0
0.9429897977773501,0.4475420907478511,0
0.03804337096858349,0.44080657254180833,1
0.15002781465586715,-0.03375298460737603,1
0.46700381267467844,-0.32040647736425354,1
-0.747349767238711,0.7710194556116463,0
0.08805449948896261,-0.03894138489214657,1
1.3818902356383433,-0.4246283535362205,1
0.7327132720759026,-0.5095956248857724,1
0.36500588944801615,-0.3690523825846015,1
1.8738052653275803,0.008991385747584416,1
0.02835283611048987,1.1252994163337442,0
0.7201526400664203,0.6454155823406507,0
1.6591501910116093,-0.17949652405908467,1
-0.6815353357484525,0.5724541629249003,0
1.0298516840179899,0.1457180666325067,0
0.44703354625506975,-0.33350708703343174,1
0.46708767255023714,-0.37266649386605766,1
1.217182371993511,-0.4691834237976201,1
-0.6668705564276686,0.7044687698434431,0
